year,conflictid,actor,actorid,actor_type,type,incomp,region,location,gwnoloc,gwnoloc2,conflictyear,interm,postc,state_prev,ai_prev,hrw_prev,form
1990,332,Tanzania,92,2,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1990,332,Zimbabwe,101,2,4,2,4,Mozambique,541,0,1,0,0,0,0,0,-99
1991,332,Mozambique,100,1,3,2,4,Mozambique,541,0,1,0,0,0,0,0,-99
1991,332,Naparama,938,6,4,2,4,Mozambique,541,0,1,0,0,0,0,0,-99
1991,332,People's militia and vigilance brigades,8076,6,4,2,4,Mozambique,541,0,1,0,0,0,0,0,-99
1991,332,Renamo,498,3,3,2,4,Mozambique,541,0,1,0,0,0,0,0,-99
1991,332,Tanzania,92,2,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1991,332,Zimbabwe,101,2,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1992,332,Mozambique,100,1,3,2,4,Mozambique,541,0,1,0,0,0,0,0,-99
1992,332,Naparama,938,6,4,2,4,Mozambique,541,0,1,0,0,0,0,0,-99
1992,332,People's militia and vigilance brigades,8076,6,4,2,4,Mozambique,541,0,1,0,0,0,0,0,-99
1992,332,Renamo,498,3,3,2,4,Mozambique,541,0,1,0,0,0,0,0,-99
1992,332,Tanzania,92,2,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1992,332,Zimbabwe,101,2,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1993,332,Mozambique,100,1,3,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1993,332,Naparama,938,6,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1993,332,People's militia and vigilance brigades,8076,6,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1993,332,Renamo,498,3,3,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1993,332,Tanzania,92,2,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1993,332,Zimbabwe,101,2,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1994,332,Mozambique,100,1,3,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1994,332,Naparama,938,6,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1994,332,People's militia and vigilance brigades,8076,6,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1994,332,Renamo,498,3,3,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1994,332,Zimbabwe,101,2,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1995,332,Mozambique,100,1,3,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1995,332,Naparama,938,6,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1995,332,People's militia and vigilance brigades,8076,6,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1995,332,Renamo,498,3,3,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1995,332,Zimbabwe,101,2,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1996,332,Mozambique,100,1,3,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1996,332,Naparama,938,6,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1996,332,People's militia and vigilance brigades,8076,6,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1996,332,Renamo,498,3,3,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1997,332,Mozambique,100,1,3,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1997,332,Naparama,938,6,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1997,332,People's militia and vigilance brigades,8076,6,4,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
1997,332,Renamo,498,3,3,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
2013,332,Mozambique,100,1,3,2,4,Mozambique,541,0,1,0,0,0,0,-99,-99
2013,332,Renamo,498,3,3,2,4,Mozambique,541,0,1,0,0,0,0,-99,-99
2014,332,Mozambique,100,1,3,2,4,Mozambique,541,0,0,0,1,0,0,-99,-99
2014,332,Renamo,498,3,3,2,4,Mozambique,541,0,0,0,1,0,0,-99,-99
2015,332,Mozambique,100,1,3,2,4,Mozambique,541,0,0,0,1,0,0,-99,-99
2015,332,Renamo,498,3,3,2,4,Mozambique,541,0,0,0,1,0,0,-99,-99
2016,332,Mozambique,100,1,3,2,4,Mozambique,541,0,1,0,0,1,0,1,1
2016,332,Renamo,498,3,3,2,4,Mozambique,541,0,1,0,0,0,0,0,-99
2017,332,Mozambique,100,1,3,2,4,Mozambique,541,0,0,1,0,0,0,0,-99
2017,332,Renamo,498,3,3,2,4,Mozambique,541,0,0,0,1,0,0,0,-99
2018,332,Ansar al-Sunnah,7032,3,3,2,4,Mozambique,541,0,1,0,0,0,-99,0,-99
2018,332,Mozambique,100,1,3,2,4,Mozambique,541,0,1,0,0,0,-99,0,-99
2018,332,Renamo,498,3,3,2,4,Mozambique,541,0,0,0,1,0,-99,0,-99
2019,332,Ansar al-Sunnah,7032,3,3,2,4,Mozambique,541,0,1,0,0,0,-99,0,-99
2019,332,Mozambique,100,1,3,2,4,Mozambique,541,0,1,0,0,0,-99,0,-99
2019,332,Renamo,498,3,3,2,4,Mozambique,541,0,0,0,1,0,-99,0,-99
1989,333,Achekvai tribal militia,8000,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1989,333,Afghanistan,130,1,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1989,333,Harakat-i Inqilab-i Islami-yi Afghanistan,293,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1989,333,Harakat-i Islami-yi Afghanistan,298,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1989,333,Hizb-i Islami-yi Afghanistan,299,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1989,333,Hizb-i Islami-yi Afghanistan - Khalis faction,294,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1989,333,Hizb-i Wahdat,300,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1989,333,Ismaili militia,8183,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1989,333,Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,297,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1989,333,Jabha-yi Nijat-i Milli-yi Afghanistan,295,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1989,333,Jam'iyyat-i Islami-yi Afghanistan,292,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1989,333,Jamaat Islami,8052,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1989,333,Mahaz-i Milli-yi Islami-yi Afghanistan,296,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1989,333,Soviet Union,57,2,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1989,333,Uzbek Junbesh-e-Milli,8110,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1989,333,village defence force,8121,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1990,333,Achekvai tribal militia,8000,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1990,333,Afghanistan,130,1,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1990,333,Harakat-i Inqilab-i Islami-yi Afghanistan,293,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1990,333,Hizb-i Islami-yi Afghanistan,299,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1990,333,Hizb-i Islami-yi Afghanistan - Khalis faction,294,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1990,333,Hizb-i Wahdat,300,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1990,333,Ismaili militia,8183,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1990,333,Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,297,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1990,333,Jabha-yi Nijat-i Milli-yi Afghanistan,295,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1990,333,Jam'iyyat-i Islami-yi Afghanistan,292,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1990,333,Jamaat Islami,8052,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1990,333,Mahaz-i Milli-yi Islami-yi Afghanistan,296,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1990,333,Military faction (forces of Shahnawaz Tanay),301,3,3,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1990,333,Soviet Union,57,2,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1990,333,Uzbek Junbesh-e-Milli,8110,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1990,333,village defence force,8121,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1991,333,Achekvai tribal militia,8000,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1991,333,Afghanistan,130,1,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1991,333,Harakat-i Inqilab-i Islami-yi Afghanistan,293,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1991,333,Hizb-i Islami-yi Afghanistan,299,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1991,333,Hizb-i Islami-yi Afghanistan - Khalis faction,294,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1991,333,Hizb-i Wahdat,300,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1991,333,Ismaili militia,8183,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1991,333,Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,297,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1991,333,Jabha-yi Nijat-i Milli-yi Afghanistan,295,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1991,333,Jam'iyyat-i Islami-yi Afghanistan,292,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1991,333,Jamaat Islami,8052,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1991,333,Mahaz-i Milli-yi Islami-yi Afghanistan,296,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1991,333,Military faction (forces of Shahnawaz Tanay),301,3,3,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1991,333,Soviet Union,57,2,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1991,333,Uzbek Junbesh-e-Milli,8110,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1991,333,village defence force,8121,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1992,333,Achekvai tribal militia,8000,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1992,333,Afghanistan,130,1,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1992,333,Harakat-i Inqilab-i Islami-yi Afghanistan,293,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1992,333,Hizb-i Islami-yi Afghanistan,299,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1992,333,Hizb-i Islami-yi Afghanistan - Khalis faction,294,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1992,333,Hizb-i Wahdat,300,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1992,333,Ismaili militia,8183,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1992,333,Ittehad Islami,8051,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1992,333,Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,297,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1992,333,Jabha-yi Nijat-i Milli-yi Afghanistan,295,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1992,333,Jam'iyyat-i Islami-yi Afghanistan,292,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1992,333,Jamaat Islami,8052,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1992,333,Mahaz-i Milli-yi Islami-yi Afghanistan,296,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1992,333,Military faction (forces of Shahnawaz Tanay),301,3,3,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1992,333,Soviet Union,57,2,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1992,333,Uzbek Junbesh-e-Milli,8110,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1992,333,village defence force,8121,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1993,333,Achekvai tribal militia,8000,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1993,333,Afghanistan,130,1,4,2,3,Afghanistan,700,0,1,0,0,0,1,0,1
1993,333,Harakat-i Inqilab-i Islami-yi Afghanistan,293,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1993,333,Hizb-i Islami-yi Afghanistan,299,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1993,333,Hizb-i Islami-yi Afghanistan - Khalis faction,294,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1993,333,Hizb-i Wahdat,300,3,4,2,3,Afghanistan,700,0,1,0,0,3,0,0,1
1993,333,Ismaili militia,8183,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1993,333,Ittehad Islami,8051,6,4,2,3,Afghanistan,700,0,1,0,0,3,0,0,1
1993,333,Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,297,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1993,333,Jabha-yi Nijat-i Milli-yi Afghanistan,295,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1993,333,Jam'iyyat-i Islami-yi Afghanistan,292,3,4,2,3,Afghanistan,700,0,0,1,0,0,0,0,-99
1993,333,Jamaat Islami,8052,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1993,333,Junbish-i Milli-yi Islami,302,3,3,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1993,333,Mahaz-i Milli-yi Islami-yi Afghanistan,296,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1993,333,Military faction (forces of Shahnawaz Tanay),301,3,3,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1993,333,Soviet Union,57,2,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1993,333,Uzbek Junbesh-e-Milli,8110,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1993,333,village defence force,8121,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1994,333,Afghanistan,130,1,4,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1994,333,Hizb-i Islami-yi Afghanistan,299,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1994,333,Hizb-i Islami-yi Afghanistan - Khalis faction,294,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,-99,-99
1994,333,Hizb-i Wahdat,300,3,4,2,3,Afghanistan,700,0,1,0,0,0,1,-99,1
1994,333,Ismaili militia,8183,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1994,333,Ittehad Islami,8051,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1994,333,Jam'iyyat-i Islami-yi Afghanistan,292,3,4,2,3,Afghanistan,700,0,0,1,0,0,0,-99,-99
1994,333,Jamaat Islami,8052,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1994,333,Junbish-i Milli-yi Islami,302,3,3,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1994,333,Mahaz-i Milli-yi Islami-yi Afghanistan,296,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,-99,-99
1994,333,Military faction (forces of Shahnawaz Tanay),301,3,3,2,3,Afghanistan,700,0,0,0,1,0,0,-99,-99
1994,333,Soviet Union,57,2,4,2,3,Afghanistan,700,0,0,0,1,0,0,-99,-99
1994,333,Uzbek Junbesh-e-Milli,8110,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1995,333,Afghanistan,130,1,4,2,3,Afghanistan,700,0,1,0,0,0,1,-99,1
1995,333,Hizb-i Islami-yi Afghanistan,299,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1995,333,Hizb-i Islami-yi Afghanistan - Khalis faction,294,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,-99,-99
1995,333,Hizb-i Wahdat,300,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1995,333,Ismaili militia,8183,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1995,333,Ittehad Islami,8051,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1995,333,Jam'iyyat-i Islami-yi Afghanistan,292,3,4,2,3,Afghanistan,700,0,0,1,0,0,0,-99,-99
1995,333,Jamaat Islami,8052,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1995,333,Junbish-i Milli-yi Islami,302,3,3,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1995,333,Military faction (forces of Shahnawaz Tanay),301,3,3,2,3,Afghanistan,700,0,0,0,1,0,0,-99,-99
1995,333,Taleban,303,3,3,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1995,333,Uzbek Junbesh-e-Milli,8110,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1996,333,Afghanistan,130,1,4,2,3,Afghanistan,700,0,1,0,0,0,1,-99,1
1996,333,Hizb-i Islami-yi Afghanistan,299,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,-99,-99
1996,333,Hizb-i Islami-yi Afghanistan - Khalis faction,294,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,-99,-99
1996,333,Hizb-i Wahdat,300,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,-99,-99
1996,333,Ismaili militia,8183,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1996,333,Ittehad Islami,8051,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1996,333,Jam'iyyat-i Islami-yi Afghanistan,292,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1996,333,Jamaat Islami,8052,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1996,333,Junbish-i Milli-yi Islami,302,3,3,2,3,Afghanistan,700,0,0,0,1,0,0,-99,-99
1996,333,Taleban,303,3,3,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1996,333,UIFSA,304,3,3,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1996,333,Uzbek Junbesh-e-Milli,8110,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1997,333,Afghanistan,130,1,4,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1997,333,Hizb-i Islami-yi Afghanistan,299,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,-99,-99
1997,333,Hizb-i Wahdat,300,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,-99,-99
1997,333,Ismaili militia,8183,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1997,333,Ittehad Islami,8051,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1997,333,Jam'iyyat-i Islami-yi Afghanistan,292,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,-99,-99
1997,333,Jamaat Islami,8052,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1997,333,Junbish-i Milli-yi Islami,302,3,3,2,3,Afghanistan,700,0,0,0,1,0,0,-99,-99
1997,333,Taleban,303,3,3,2,3,Afghanistan,700,0,0,0,1,1,0,-99,1
1997,333,UIFSA,304,3,3,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1997,333,Uzbek Junbesh-e-Milli,8110,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,-99,-99
1998,333,Afghanistan,130,1,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1998,333,Hizb-i Islami-yi Afghanistan,299,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1998,333,Hizb-i Wahdat,300,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1998,333,Ismaili militia,8183,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1998,333,Ittehad Islami,8051,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1998,333,Jam'iyyat-i Islami-yi Afghanistan,292,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1998,333,Jamaat Islami,8052,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1998,333,Junbish-i Milli-yi Islami,302,3,3,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1998,333,Taleban,303,3,3,2,3,Afghanistan,700,0,0,0,1,1,0,1,1
1998,333,UIFSA,304,3,3,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1998,333,Uzbek Junbesh-e-Milli,8110,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1999,333,Afghanistan,130,1,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1999,333,Hizb-i Islami-yi Afghanistan,299,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1999,333,Hizb-i Wahdat,300,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1999,333,Ismaili militia,8183,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1999,333,Ittehad Islami,8051,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1999,333,Jam'iyyat-i Islami-yi Afghanistan,292,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1999,333,Jamaat Islami,8052,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1999,333,Junbish-i Milli-yi Islami,302,3,3,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1999,333,Taleban,303,3,3,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
1999,333,UIFSA,304,3,3,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
1999,333,Uzbek Junbesh-e-Milli,8110,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2000,333,Afghanistan,130,1,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2000,333,Hizb-i Islami-yi Afghanistan,299,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
2000,333,Hizb-i Wahdat,300,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
2000,333,Ismaili militia,8183,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2000,333,Ittehad Islami,8051,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2000,333,Jam'iyyat-i Islami-yi Afghanistan,292,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
2000,333,Jamaat Islami,8052,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2000,333,Junbish-i Milli-yi Islami,302,3,3,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
2000,333,Taleban,303,3,3,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
2000,333,UIFSA,304,3,3,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2000,333,Uzbek Junbesh-e-Milli,8110,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,Afghanistan,130,1,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,Australia,156,4,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,Canada,4,4,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,France,33,4,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,Germany,37,4,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,Hizb-e-Wahdat,300,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,Ismaili militia,8183,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,Italy,44,4,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,Ittehad Islami,8051,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,Jam'iyyat-i Islami-yi Afghanistan,292,3,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
2001,333,Jamaat Islami,8052,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,Japan,140,4,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,Jordan,120,4,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,Netherlands,30,4,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,Poland,38,4,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,Russia (Soviet Union),57,4,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,Sherzai,8125,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,Taleban,303,3,3,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
2001,333,Turkey,115,4,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,UIFSA,304,3,3,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,United Kingdom,28,4,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,United States of America,3,4,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2001,333,Uzbek Junbesh-e-Milli,8110,6,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2002,333,Afghanistan,130,1,4,2,3,Afghanistan,700,0,0,1,0,0,1,1,"1, 7"
2002,333,Australia,156,4,4,2,3,Afghanistan,700,0,0,1,0,0,0,0,-99
2002,333,Canada,4,4,4,2,3,Afghanistan,700,0,0,1,0,0,0,0,-99
2002,333,France,33,4,4,2,3,Afghanistan,700,0,0,1,0,0,0,0,-99
2002,333,Germany,37,4,4,2,3,Afghanistan,700,0,0,1,0,0,0,0,-99
2002,333,Hizb-e-Wahdat,300,6,4,2,3,Afghanistan,700,0,0,1,0,0,0,1,1
2002,333,Hizb-i Islami-yi Afghanistan,299,3,4,2,3,Afghanistan,700,0,1,0,0,0,0,0,-99
2002,333,Italy,44,4,4,2,3,Afghanistan,700,0,0,1,0,0,0,0,-99
2002,333,Ittehad Islami,8051,6,4,2,3,Afghanistan,700,0,0,1,0,0,0,0,-99
2002,333,Jamaat Islami,8052,6,4,2,3,Afghanistan,700,0,0,1,0,0,0,1,1
2002,333,Japan,140,4,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
2002,333,Jordan,120,4,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
2002,333,Netherlands,30,4,4,2,3,Afghanistan,700,0,0,1,0,0,0,0,-99
2002,333,Poland,38,4,4,2,3,Afghanistan,700,0,0,1,0,0,0,0,-99
2002,333,Russia (Soviet Union),57,4,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
2002,333,Sherzai,8125,6,4,2,3,Afghanistan,700,0,0,1,0,0,0,0,-99
2002,333,Turkey,115,4,4,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
2002,333,UIFSA,304,3,3,2,3,Afghanistan,700,0,0,0,1,0,0,0,-99
2002,333,United Kingdom,28,4,4,2,3,Afghanistan,700,0,0,1,0,0,0,0,-99
2002,333,United States of America,3,4,4,2,3,Afghanistan,700,0,0,1,0,0,0,0,-99
